0.480336698,0.0538501794,0.2320564143,-0.0776018489,-1.477631504,0.6426426426,15.5983984,14.59099099,13.31711712,5.712712713,6.707107107,20.12492492,18.27567568,4.782182182,0.2462462462,30.41401401,20.37037037,0.0332332332,0,1
0.3625317128,0.0140753606,0.1186396251,0.3376096916,0.0863695931,0.4058058058,7.393793794,23.84424424,32.00720721,23.7971972,9.675475475,2.233833834,0.5813813814,0.0592592593,0.0016016016,32.58818819,12.84884885,2.390990991,0.4946946947,4
0.6621038031,0.0195045312,0.1396586237,-0.621445317,0.7050019374,0.0954084675,0.4293381038,0.9421586166,3.160405486,6.726296959,17.56708408,27.51341682,28.13357185,13.27370304,2.075134168,38.21109123,14.25163983,0.7155635063,0,1
0.3584666843,0.0127539012,0.1129331713,0.5489652784,0.7990827446,0.2274274274,6.4,24.86906907,35.5025025,22.86226226,7.5995996,1.599399399,0.815015015,0.1219219219,0.0026026026,32.74434434,11.80700701,2.128728729,0.963963964,3
0.484737558,0.016926259,0.1301009569,0.1150467377,-0.2307811456,0.0278278278,0.8502502503,6.815415415,19.21881882,28.15015015,25.77657658,13.87367367,4.458858859,0.7783783784,0.0498498499,33.13433433,13.83503504,2.356956957,0.1171171171,1
0.5205005917,0.0314851153,0.1774404558,-0.66436981,-0.8547168198,0.1703703704,5.694694695,11.39239239,10.56856857,10.07427427,12.69249249,41.84644645,6.985585586,0.5477477477,0.0268268268,51.83223223,8.0002002,0.0732732733,0,3
0.4040162401,0.0965605259,0.310741896,0.3377923531,-1.708025068,9.182982983,43.33373373,1.317517518,2.155955956,2.672472472,1.842242242,6.65985986,19.3041041,12.16656657,1.359159159,13.22242242,30.67947948,0.0004,0,1
0.539618857,0.0219068413,0.1480095986,0.4759124032,0.6913784909,0,0.97997998,3.528728729,10.797998,25.70650651,30.82882883,14.7987988,7.456256256,3.833833834,1.632032032,30.83583584,10.52932933,3.639439439,0.575975976,1
0.3437838567,0.0152238999,0.123385169,0.6543125475,0.6967432576,0.4984984985,10.34354354,28.45885886,31.27327327,18.96656657,7.055455455,2.456856857,0.7297297297,0.18998999,0.0264264264,31.27867868,11.12952953,3.015215215,0.7807807808,4
0.5230218915,0.1153488838,0.3396305107,-0.5281705841,-1.550287813,29.54274274,3.36036036,1.95035035,1.328128128,0.158958959,0.0074074074,5.291491491,42.45005005,11.17397397,4.721321321,54.01361361,9.643243243,0,0,3
0.7179823335,0.0450240458,0.2121887032,-2.300537533,4.931041936,7.323323323,0.0094094094,0,0,0.1295295295,4.34994995,15.86826827,31.39299299,34.66886887,6.255655656,64.62482482,4.166766767,0,0,4
0.4418401241,0.0561623858,0.2369860456,-0.0107366922,-0.9592230833,10.56926085,8.845187116,10.18106498,13.06507168,16.0873208,13.71253026,10.03630609,10.34863154,6.560696332,0.5934649041,31.37823497,19.1309812,0.3104636008,0,1
0.556884198,0.0219046258,0.148002114,0.1040383443,0.1069741923,0,0.9153153153,3.08048048,9.230830831,21.36296296,29.65285285,19.15015015,10.58758759,4.776376376,1.07047047,32.74094094,13.22442442,2.551951952,0.1705705706,3
0.1633701569,0.0093507009,0.0966990223,1.453960634,6.097541657,29.65065065,39.85185185,20.88648649,8.253253253,1.118718719,0.039039039,0,0,0.1253253253,0.0744744745,26.31051051,13.27107107,2.733933934,0.4136136136,2
0.4026991431,0.0523193867,0.2287343147,-0.3680494345,-1.114088556,19.8599268,5.691421781,4.985366902,10.95996915,16.38085245,20.16207025,14.71274249,6.546019987,0.6516943421,0.0486716434,42.01310974,15.91878789,0.1517038236,0,1
0.1562770242,0.0094951192,0.0974429022,1.681352012,8.165369467,32.88348348,38.95835836,19.06346346,8.07987988,0.7505505506,0.0642642643,0,0,0.0058058058,0.193993994,25.34594595,13.08668669,2.577577578,0.4922922923,2
0.4871682208,0.0593819471,0.2436841133,-0.3549301896,-1.31701219,6.27182124,11.73744684,12.4928585,8.214308386,6.970100933,7.763600584,18.58058782,25.21424491,2.291626992,0.4570557989,41.51590173,13.55297404,0.0444359805,0,3
0.6556938657,0.0678719664,0.2605224873,-1.683827229,1.60562494,13.60712854,0.014799741,0,0,0,3.004347424,19.72065489,43.61237012,10.41655104,9.623531588,66.9694447,8.192889958,0,0,4
0.0757173521,0.0089982508,0.0948591102,3.807347778,18.89640901,79.20660661,14.05825826,3.592992993,1.145745746,0.601001001,0.7713713714,0.223023023,0.2302302302,0.16996997,0.000601,21.0004004,4.334134134,1.837637638,2.365365365,2
0.5161725145,0.0238413351,0.1544063959,0.304624724,-0.0698832671,0,1.412412412,6.532732733,15.24344344,24.56896897,24.42462462,15.18338338,8.266066066,3.324524525,0.9065065065,31.44904905,12.86826827,2.966966967,0.2172172172,1
0.1697835054,0.0098676229,0.0993359095,1.280529116,4.232033989,27.8044044,39.28268268,22.12932933,8.618018018,1.776776777,0.1857857858,0.003003003,0.0068068068,0.174974975,0.018018018,27.6994995,12.67487487,2.665465465,0.6326326326,1
0.5548869304,0.0209634571,0.1447876275,0.4275396055,0.6353576584,0,0.8776776777,2.037437437,8.755955956,25.18538539,30.11791792,17.81121121,9.063863864,4.320520521,1.315715716,30.52692693,11.47727728,3.170970971,0.6022022022,1
0.3164084624,0.0517730745,0.2275369739,0.4416203516,-0.9796108084,22.72792793,18.63703704,11.63423423,9.941541542,9.924924925,13.3009009,8.119119119,4.322722723,1.178978979,0.2124124124,25.96116116,17.3027027,2.0998999,0.0004,4
0.1407102874,0.0095684118,0.0978182589,1.899489059,8.077433596,40.56756757,37.36916917,16.29169169,4.224224224,0.9481481481,0.2016016016,0.1801801802,0.0198198198,0.1661661662,0.0312312312,26.96916917,11.04424424,2.37997998,0.9641641642,2
0.4120220115,0.050024382,0.2236613109,-0.2038832476,-1.461716721,9.04964965,17.26626627,11.52332332,8.634234234,7.678878879,11.65625626,30.75975976,3.144744745,0.2502502503,0.0364364364,31.01241241,21.47347347,0.1155155155,0,4
0.0362428692,0.0076246882,0.0873194607,5.966326932,43.26386853,92.53673674,3.644844845,1.874874875,0.6044044044,0.4496496496,0.1113113113,0.191991992,0.3857857858,0.1971971972,0.003003003,11.39179179,2.322322322,1.702502503,1.957357357,1
0.4912106876,0.0449895334,0.2121073629,-0.6755243836,-0.5484660164,6.775014744,10.80606109,1.871493728,6.308845364,17.40770706,18.90253118,25.11357878,10.28210212,2.428644671,0.1037249097,45.6813393,12.07061592,0.0491952429,0,3
0.5230047189,0.0467664254,0.2162554633,-0.5913563459,-0.9714276031,0.4549114117,13.7992994,11.8886928,1.763341562,3.17552905,21.55316097,27.09260849,15.45163234,4.539836739,0.2775748722,53.00912275,13.26313095,0.0373227834,0,1
0.4130962315,0.0162218162,0.1273648939,0.3601110969,0.1324458968,0.0950950951,3.433633634,15.74414414,28.61601602,28.39259259,15.97597598,5.82042042,1.467467467,0.4296296296,0.0246246246,32.22842843,12.81581582,2.471871872,0.5139139139,1
0.5075383743,0.1176300767,0.342972414,-0.4289455407,-1.445838876,32.74534535,0,0,0,0,12.6974975,17.23363363,11.32752753,23.53793794,2.425225225,41.34054054,25.91411411,0,0,2
0.6394877883,0.1066523325,0.326576687,-1.173431276,-0.3853136447,22.37977978,0,0,0,0,0,0.7517517518,33.86966967,35.70750751,7.210610611,74.85205205,2.768168168,0,0,1
0.372656057,0.017184516,0.1310897251,0.5101853405,0.2285355687,0.4892892893,7.147347347,23.75675676,30.16176176,21.94554555,10.96656657,4.094294294,1.156356356,0.2534534535,0.0276276276,30.33253253,12.33873874,3.037437437,0.5201201201,2
0.386813164,0.0189600482,0.1376954908,0.5263126456,-0.0704292681,0.1235235235,6.469469469,22.76696697,28.86546547,21.18138138,12.44024024,6.134534535,1.691691692,0.2960960961,0.0302302302,28.52012012,13.27827828,3.221621622,0.3281281281,2
0.7583844528,0.0159283557,0.1262075896,0.5513249108,0.7158850686,0,0,0,0,1.199619828,5.910481452,24.42647539,37.27301078,18.38798301,8.299177285,32.14232677,10.77222371,3.235617333,0.706287683,2
0.3240082164,0.023306084,0.1526633026,0.4440034114,-0.4085351463,2.837949146,23.8160949,22.96727747,12.8798819,25.06498508,8.596215355,2.762534365,0.7552175262,0.2706374421,0.0481370944,30.73767423,13.44041163,2.36781019,0.3979333141,3
0.5977223557,0.0906894913,0.3011469596,-0.9570537751,-0.7936496415,13.3953954,11.74414414,0.0044044044,0,0,1.069469469,20.15695696,22.1009009,28.29169169,3.234234234,70.53073073,3.356556557,0,0,2
0.296478842,0.0278107,0.166765404,1.022097653,1.07361835,7.175141243,26.44067797,24.35028249,18.36158192,12.37288136,5.367231638,3.276836158,1.525423729,0.7344632768,0.3389830508,28.07909605,10.4519774,3.389830508,1.242937853,1
0.5325117466,0.032793888,0.1810908281,-0.0468025062,-0.57119023,0.4498498498,2.763763764,7.596796797,13.51851852,19.46166166,19.8034034,16.54494494,12.07887888,6.788388388,0.9937937938,31.5977978,16.76756757,1.181781782,0,3
